region_id,region_type,region,County Name,State,Metro Area
2566,county,"Sullivan County;NH;Lebanon, NH-VT",Sullivan County,NH,"Lebanon, NH-VT"
909,county,Camden County;MO;nan,Camden County,MO,
1806,county,"Jackson County;NC;Cullowhee, NC",Jackson County,NC,"Cullowhee, NC"
3213,county,"Manassas City;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas City,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1025,county,"Fulton County;OH;Toledo, OH",Fulton County,OH,"Toledo, OH"
1680,county,"Douglas County;WA;Wenatchee, WA",Douglas County,WA,"Wenatchee, WA"
262,county,"Ohio County;WV;Wheeling, WV-OH",Ohio County,WV,"Wheeling, WV-OH"
468,county,"Davie County;NC;Winston-Salem, NC",Davie County,NC,"Winston-Salem, NC"
234,county,"Levy County;FL;Gainesville, FL",Levy County,FL,"Gainesville, FL"
1323,county,"Pierce County;WI;Minneapolis-St. Paul-Bloomington, MN-WI",Pierce County,WI,"Minneapolis-St. Paul-Bloomington, MN-WI"
1405,county,"Summit County;UT;Heber, UT",Summit County,UT,"Heber, UT"
1202,county,"Mercer County;OH;Celina, OH",Mercer County,OH,"Celina, OH"
2234,county,"Crawford County;OH;Bucyrus-Galion, OH",Crawford County,OH,"Bucyrus-Galion, OH"
2816,county,"Nez Perce County;ID;Lewiston, ID-WA",Nez Perce County,ID,"Lewiston, ID-WA"
3038,county,"Tallapoosa County;AL;Alexander City, AL",Tallapoosa County,AL,"Alexander City, AL"
1275,county,"Oconee County;GA;Athens-Clarke County, GA",Oconee County,GA,"Athens-Clarke County, GA"
2185,county,"Cheatham County;TN;Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
2022,county,"Shawano County;WI;Shawano, WI",Shawano County,WI,"Shawano, WI"
1621,county,"Clatsop County;OR;Astoria, OR",Clatsop County,OR,"Astoria, OR"
2250,county,Delaware County;OK;nan,Delaware County,OK,
211,county,Knox County;ME;nan,Knox County,ME,
1301,county,"Ottawa County;OH;Toledo, OH",Ottawa County,OH,"Toledo, OH"
783,county,Waldo County;ME;nan,Waldo County,ME,
593,county,"Latah County;ID;Moscow, ID",Latah County,ID,"Moscow, ID"
1093,county,"Hendry County;FL;Clewiston, FL",Hendry County,FL,"Clewiston, FL"
2920,county,"Des Moines County;IA;Burlington, IA-IL",Des Moines County,IA,"Burlington, IA-IL"
1674,county,"Douglas County;MN;Alexandria, MN",Douglas County,MN,"Alexandria, MN"
2649,county,"Champaign County;OH;Urbana, OH",Champaign County,OH,"Urbana, OH"
2930,county,"Gloucester County;VA;Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester County,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
2208,county,Colleton County;SC;nan,Colleton County,SC,
2599,county,"Williams County;ND;Williston, ND",Williams County,ND,"Williston, ND"
2245,county,"Defiance County;OH;Defiance, OH",Defiance County,OH,"Defiance, OH"
3210,county,"Isle of Wight County;VA;Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight County,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
2972,county,"Montgomery County;IN;Crawfordsville, IN",Montgomery County,IN,"Crawfordsville, IN"
1418,county,"Talbot County;MD;Easton, MD",Talbot County,MD,"Easton, MD"
1284,county,Oneida County;WI;nan,Oneida County,WI,
824,county,"Albany County;WY;Laramie, WY",Albany County,WY,"Laramie, WY"
1508,county,Addison County;VT;nan,Addison County,VT,
2888,county,"Bennington County;VT;Bennington, VT",Bennington County,VT,"Bennington, VT"
2077,county,"Webster County;IA;Fort Dodge, IA",Webster County,IA,"Fort Dodge, IA"
2600,county,Williams County;OH;nan,Williams County,OH,
1341,county,"Putnam County;IN;Indianapolis-Carmel-Anderson, IN",Putnam County,IN,"Indianapolis-Carmel-Anderson, IN"
147,county,"Dare County;NC;Kill Devil Hills, NC",Dare County,NC,"Kill Devil Hills, NC"
1189,county,"McLeod County;MN;Hutchinson, MN",McLeod County,MN,"Hutchinson, MN"
622,county,Macon County;NC;nan,Macon County,NC,
2839,county,"Sagadahoc County;ME;Portland-South Portland, ME",Sagadahoc County,ME,"Portland-South Portland, ME"
1217,county,"Monroe County;IL;St. Louis, MO-IL",Monroe County,IL,"St. Louis, MO-IL"
209,county,"Knox County;IN;Vincennes, IN",Knox County,IN,"Vincennes, IN"
2956,county,"Livingston County;IL;Pontiac, IL",Livingston County,IL,"Pontiac, IL"
681,county,"Perry County;OH;Columbus, OH",Perry County,OH,"Columbus, OH"
1870,county,Lincoln County;ME;nan,Lincoln County,ME,
862,county,Becker County;MN;nan,Becker County,MN,
1344,county,Putnam County;OH;nan,Putnam County,OH,
2038,county,"Steuben County;IN;Angola, IN",Steuben County,IN,"Angola, IN"
316,county,"Taos County;NM;Taos, NM",Taos County,NM,"Taos, NM"
2091,county,"Whitley County;IN;Fort Wayne, IN",Whitley County,IN,"Fort Wayne, IN"
2071,county,"Wasatch County;UT;Heber, UT",Wasatch County,UT,"Heber, UT"
1659,county,"De Soto County;FL;Arcadia, FL",De Soto County,FL,"Arcadia, FL"
501,county,Emmet County;MI;nan,Emmet County,MI,
1163,county,"Marion County;IA;Pella, IA",Marion County,IA,"Pella, IA"
2066,county,"Wakulla County;FL;Tallahassee, FL",Wakulla County,FL,"Tallahassee, FL"
1037,county,Gibson County;IN;nan,Gibson County,IN,
1626,county,"Clinton County;IN;Frankfort, IN",Clinton County,IN,"Frankfort, IN"
1117,county,"Jasper County;IN;Chicago-Naperville-Elgin, IL-IN-WI",Jasper County,IN,"Chicago-Naperville-Elgin, IL-IN-WI"
3197,county,"Transylvania County;NC;Brevard, NC",Transylvania County,NC,"Brevard, NC"
1246,county,"Morton County;ND;Bismarck, ND",Morton County,ND,"Bismarck, ND"
729,county,"Stark County;ND;Dickinson, ND",Stark County,ND,"Dickinson, ND"
2755,county,Jefferson County;WA;nan,Jefferson County,WA,
2922,county,"Dorchester County;MD;Cambridge, MD",Dorchester County,MD,"Cambridge, MD"
1127,county,"Juneau Borough;AK;Juneau, AK",Juneau Borough,AK,"Juneau, AK"
141,county,"Coos County;NH;Berlin, NH",Coos County,NH,"Berlin, NH"
1462,county,"Wabash County;IN;Wabash, IN",Wabash County,IN,"Wabash, IN"
1403,county,"Summit County;CO;Breckenridge, CO",Summit County,CO,"Breckenridge, CO"
733,county,Stone County;MO;nan,Stone County,MO,
635,county,"Meade County;KY;Elizabethtown-Fort Knox, KY",Meade County,KY,"Elizabethtown-Fort Knox, KY"
149,county,Door County;WI;nan,Door County,WI,
2282,county,Franklin County;ME;nan,Franklin County,ME,
628,county,"Mason County;MI;Ludington, MI",Mason County,MI,"Ludington, MI"
1720,county,Garrett County;MD;nan,Garrett County,MD,
1702,county,"Fayette County;OH;Washington Court House, OH",Fayette County,OH,"Washington Court House, OH"
1884,county,"Lincoln County;WI;Wausau-Weston, WI",Lincoln County,WI,"Wausau-Weston, WI"
2994,county,"Palo Pinto County;TX;Mineral Wells, TX",Palo Pinto County,TX,"Mineral Wells, TX"
1589,county,Carroll County;AR;nan,Carroll County,AR,
559,county,Henry County;OH;nan,Henry County,OH,
2677,county,"Currituck County;NC;Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,NC,"Virginia Beach-Norfolk-Newport News, VA-NC"
2854,county,Tillamook County;OR;nan,Tillamook County,OR,
391,county,"Boone County;IA;Ames, IA",Boone County,IA,"Ames, IA"
2898,county,Charlevoix County;MI;nan,Charlevoix County,MI,
1339,county,Putnam County;GA;nan,Putnam County,GA,
603,county,Llano County;TX;nan,Llano County,TX,
2869,county,"Washtenaw County;MI;Ann Arbor, MI",Washtenaw County,MI,"Ann Arbor, MI"
3253,county,"Alexandria City;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria City,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
960,county,"Coweta County;GA;Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
2207,county,"Coconino County;AZ;Flagstaff, AZ",Coconino County,AZ,"Flagstaff, AZ"
1565,county,"Bullitt County;KY;Louisville/Jefferson County, KY-IN",Bullitt County,KY,"Louisville/Jefferson County, KY-IN"
1539,county,"Belknap County;NH;Laconia, NH",Belknap County,NH,"Laconia, NH"
3020,county,"San Benito County;CA;San Jose-Sunnyvale-Santa Clara, CA",San Benito County,CA,"San Jose-Sunnyvale-Santa Clara, CA"
1881,county,"Lincoln County;SD;Sioux Falls, SD",Lincoln County,SD,"Sioux Falls, SD"
2928,county,"Georgetown County;SC;Georgetown, SC",Georgetown County,SC,"Georgetown, SC"
841,county,"Athens County;OH;Athens, OH",Athens County,OH,"Athens, OH"
1374,county,"Seneca County;OH;Tiffin, OH",Seneca County,OH,"Tiffin, OH"
2445,county,"Montrose County;CO;Montrose, CO",Montrose County,CO,"Montrose, CO"
3218,county,"Prince George County;VA;Richmond, VA",Prince George County,VA,"Richmond, VA"
2777,county,"Lancaster County;SC;Charlotte-Concord-Gastonia, NC-SC",Lancaster County,SC,"Charlotte-Concord-Gastonia, NC-SC"
1115,county,"Jasper County;IA;Des Moines-West Des Moines, IA",Jasper County,IA,"Des Moines-West Des Moines, IA"
387,county,"Blair County;PA;Altoona, PA",Blair County,PA,"Altoona, PA"
2005,county,"Russell County;AL;Columbus, GA-AL",Russell County,AL,"Columbus, GA-AL"
947,county,"Coffee County;TN;Tullahoma-Manchester, TN",Coffee County,TN,"Tullahoma-Manchester, TN"
1768,county,"Hawkins County;TN;Kingsport-Bristol, TN-VA",Hawkins County,TN,"Kingsport-Bristol, TN-VA"
1537,county,"Bedford County;TN;Shelbyville, TN",Bedford County,TN,"Shelbyville, TN"
1226,county,Monroe County;TN;nan,Monroe County,TN,
2406,county,"Marshall County;IA;Marshalltown, IA",Marshall County,IA,"Marshalltown, IA"
2170,county,"Campbell County;TN;Knoxville, TN",Campbell County,TN,"Knoxville, TN"
82,county,"Lee County;IA;Fort Madison-Keokuk, IA-IL-MO",Lee County,IA,"Fort Madison-Keokuk, IA-IL-MO"
2664,county,Claiborne County;TN;nan,Claiborne County,TN,
224,county,Lake County;MT;nan,Lake County,MT,
2308,county,"Grainger County;TN;Morristown, TN",Grainger County,TN,"Morristown, TN"
2945,county,Jo Daviess County;IL;nan,Jo Daviess County,IL,
2153,county,Buchanan County;IA;nan,Buchanan County,IA,
3082,county,Winneshiek County;IA;nan,Winneshiek County,IA,
2829,county,Poweshiek County;IA;nan,Poweshiek County,IA,
1560,county,"Bristol City;VA;Kingsport-Bristol, TN-VA",Bristol City,VA,"Kingsport-Bristol, TN-VA"
120,county,"Clay County;IA;Spencer, IA",Clay County,IA,"Spencer, IA"
1499,county,Wright County;IA;nan,Wright County,IA,
1742,county,"Guthrie County;IA;Des Moines-West Des Moines, IA",Guthrie County,IA,"Des Moines-West Des Moines, IA"
1844,county,Kossuth County;IA;nan,Kossuth County,IA,
3045,county,"Twin Falls County;ID;Twin Falls, ID",Twin Falls County,ID,"Twin Falls, ID"
2443,county,"Montcalm County;MI;Grand Rapids-Kentwood, MI",Montcalm County,MI,"Grand Rapids-Kentwood, MI"
2084,county,"Wexford County;MI;Cadillac, MI",Wexford County,MI,"Cadillac, MI"
169,county,Gulf County;FL;nan,Gulf County,FL,
2712,county,"Guadalupe County;TX;San Antonio-New Braunfels, TX",Guadalupe County,TX,"San Antonio-New Braunfels, TX"
1411,county,"Sumter County;SC;Sumter, SC",Sumter County,SC,"Sumter, SC"
2235,county,"Crawford County;PA;Meadville, PA",Crawford County,PA,"Meadville, PA"
2645,county,Caledonia County;VT;nan,Caledonia County,VT,
1955,county,Orleans County;VT;nan,Orleans County,VT,
1725,county,Gladwin County;MI;nan,Gladwin County,MI,
1419,county,Taylor County;FL;nan,Taylor County,FL,
1902,county,"Madison County;KY;Richmond-Berea, KY",Madison County,KY,"Richmond-Berea, KY"
338,county,"Wood County;WV;Parkersburg-Vienna, WV",Wood County,WV,"Parkersburg-Vienna, WV"
2336,county,"Harrison County;WV;Clarksburg, WV",Harrison County,WV,"Clarksburg, WV"
3031,county,"Shiawassee County;MI;Lansing-East Lansing, MI",Shiawassee County,MI,"Lansing-East Lansing, MI"
1492,county,"Wilkes County;NC;North Wilkesboro, NC",Wilkes County,NC,"North Wilkesboro, NC"
1204,county,"Mercer County;WV;Bluefield, WV-VA",Mercer County,WV,"Bluefield, WV-VA"
1441,county,Tucker County;WV;nan,Tucker County,WV,
2350,county,Huerfano County;CO;nan,Huerfano County,CO,
305,county,Rich County;UT;nan,Rich County,UT,
567,county,"Ionia County;MI;Grand Rapids-Kentwood, MI",Ionia County,MI,"Grand Rapids-Kentwood, MI"
2637,county,"Box Elder County;UT;Ogden-Clearfield, UT",Box Elder County,UT,"Ogden-Clearfield, UT"
110,county,"Cass County;MI;South Bend-Mishawaka, IN-MI",Cass County,MI,"South Bend-Mishawaka, IN-MI"
3182,county,"Radford City;VA;Blacksburg-Christiansburg, VA",Radford City,VA,"Blacksburg-Christiansburg, VA"
529,county,Grand County;UT;nan,Grand County,UT,
1283,county,"Oneida County;NY;Utica-Rome, NY",Oneida County,NY,"Utica-Rome, NY"
895,county,"Broome County;NY;Binghamton, NY",Broome County,NY,"Binghamton, NY"
1607,county,"Charles County;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
548,county,"Gregg County;TX;Longview, TX",Gregg County,TX,"Longview, TX"
2260,county,"Faulkner County;AR;Little Rock-North Little Rock-Conway, AR",Faulkner County,AR,"Little Rock-North Little Rock-Conway, AR"
1362,county,"Saline County;AR;Little Rock-North Little Rock-Conway, AR",Saline County,AR,"Little Rock-North Little Rock-Conway, AR"
2221,county,"Comanche County;OK;Lawton, OK",Comanche County,OK,"Lawton, OK"
1296,county,"Oswego County;NY;Syracuse, NY",Oswego County,NY,"Syracuse, NY"
2748,county,"Jefferson County;NY;Watertown-Fort Drum, NY",Jefferson County,NY,"Watertown-Fort Drum, NY"
2394,county,"Lycoming County;PA;Williamsport, PA",Lycoming County,PA,"Williamsport, PA"
1263,county,"Newton County;GA;Atlanta-Sandy Springs-Alpharetta, GA",Newton County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
3249,county,"Saint Lawrence County;NY;Ogdensburg-Massena, NY",Saint Lawrence County,NY,"Ogdensburg-Massena, NY"
2667,county,"Cleveland County;NC;Shelby, NC",Cleveland County,NC,"Shelby, NC"
1911,county,"Madison County;TN;Jackson, TN",Madison County,TN,"Jackson, TN"
2294,county,"Franklin County;WA;Kennewick-Richland, WA",Franklin County,WA,"Kennewick-Richland, WA"
1533,county,"Bastrop County;TX;Austin-Round Rock-Georgetown, TX",Bastrop County,TX,"Austin-Round Rock-Georgetown, TX"
1358,county,"Rogers County;OK;Tulsa, OK",Rogers County,OK,"Tulsa, OK"
2039,county,"Steuben County;NY;Corning, NY",Steuben County,NY,"Corning, NY"
796,county,"Wayne County;NY;Rochester, NY",Wayne County,NY,"Rochester, NY"
2760,county,"Josephine County;OR;Grants Pass, OR",Josephine County,OR,"Grants Pass, OR"
2125,county,"Angelina County;TX;Lufkin, TX",Angelina County,TX,"Lufkin, TX"
1610,county,"Chemung County;NY;Elmira, NY",Chemung County,NY,"Elmira, NY"
670,county,"Payne County;OK;Stillwater, OK",Payne County,OK,"Stillwater, OK"
2902,county,"Clearfield County;PA;DuBois, PA",Clearfield County,PA,"DuBois, PA"
2065,county,"Wagoner County;OK;Tulsa, OK",Wagoner County,OK,"Tulsa, OK"
1630,county,"Clinton County;NY;Plattsburgh, NY",Clinton County,NY,"Plattsburgh, NY"
3088,county,"Cattaraugus County;NY;Olean, NY",Cattaraugus County,NY,"Olean, NY"
805,county,"White County;AR;Searcy, AR",White County,AR,"Searcy, AR"
929,county,"Cayuga County;NY;Auburn, NY",Cayuga County,NY,"Auburn, NY"
1990,county,"Raleigh County;WV;Beckley, WV",Raleigh County,WV,"Beckley, WV"
1149,county,"Lonoke County;AR;Little Rock-North Little Rock-Conway, AR",Lonoke County,AR,"Little Rock-North Little Rock-Conway, AR"
2658,county,"Christian County;KY;Clarksville, TN-KY",Christian County,KY,"Clarksville, TN-KY"
3178,county,"Pottawatomie County;OK;Shawnee, OK",Pottawatomie County,OK,"Shawnee, OK"
460,county,"Creek County;OK;Tulsa, OK",Creek County,OK,"Tulsa, OK"
756,county,"Troup County;GA;LaGrange, GA-AL",Troup County,GA,"LaGrange, GA-AL"
2212,county,"Columbia County;FL;Lake City, FL",Columbia County,FL,"Lake City, FL"
2118,county,"Allegany County;MD;Cumberland, MD-WV",Allegany County,MD,"Cumberland, MD-WV"
1909,county,"Madison County;NY;Syracuse, NY",Madison County,NY,"Syracuse, NY"
2733,county,"Jefferson County;AR;Pine Bluff, AR",Jefferson County,AR,"Pine Bluff, AR"
1465,county,"Walker County;GA;Chattanooga, TN-GA",Walker County,GA,"Chattanooga, TN-GA"
1605,county,"Catoosa County;GA;Chattanooga, TN-GA",Catoosa County,GA,"Chattanooga, TN-GA"
1852,county,"Laurens County;SC;Greenville-Anderson, SC",Laurens County,SC,"Greenville-Anderson, SC"
2450,county,"Muskogee County;OK;Muskogee, OK",Muskogee County,OK,"Muskogee, OK"
2785,county,"Marquette County;MI;Marquette, MI",Marquette County,MI,"Marquette, MI"
2620,county,"Armstrong County;PA;Pittsburgh, PA",Armstrong County,PA,"Pittsburgh, PA"
1479,county,"Warren County;NY;Glens Falls, NY",Warren County,NY,"Glens Falls, NY"
1464,county,"Walker County;AL;Jasper, AL",Walker County,AL,"Jasper, AL"
2216,county,"Columbia County;PA;Bloomsburg-Berwick, PA",Columbia County,PA,"Bloomsburg-Berwick, PA"
702,county,"Salem County;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem County,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
2689,county,"Effingham County;GA;Savannah, GA",Effingham County,GA,"Savannah, GA"
296,county,"Pope County;AR;Russellville, AR",Pope County,AR,"Russellville, AR"
2303,county,"Garfield County;OK;Enid, OK",Garfield County,OK,"Enid, OK"
2961,county,"Livingston County;NY;Rochester, NY",Livingston County,NY,"Rochester, NY"
1144,county,"Laurel County;KY;London, KY",Laurel County,KY,"London, KY"
2214,county,"Columbia County;NY;Hudson, NY",Columbia County,NY,"Hudson, NY"
3066,county,"Washington County;NY;Glens Falls, NY",Washington County,NY,"Glens Falls, NY"
1435,county,"Tipton County;TN;Memphis, TN-MS-AR",Tipton County,TN,"Memphis, TN-MS-AR"
2226,county,"Crawford County;AR;Fort Smith, AR-OK",Crawford County,AR,"Fort Smith, AR-OK"
2708,county,"Granville County;NC;Durham-Chapel Hill, NC",Granville County,NC,"Durham-Chapel Hill, NC"
3186,county,"Saint Joseph County;MI;Sturgis, MI",Saint Joseph County,MI,"Sturgis, MI"
2340,county,"Herkimer County;NY;Utica-Rome, NY",Herkimer County,NY,"Utica-Rome, NY"
2012,county,Sampson County;NC;nan,Sampson County,NC,
1298,county,"Otsego County;NY;Oneonta, NY",Otsego County,NY,"Oneonta, NY"
276,county,Pike County;KY;nan,Pike County,KY,
1722,county,"Genesee County;NY;Batavia, NY",Genesee County,NY,"Batavia, NY"
1524,county,"Autauga County;AL;Montgomery, AL",Autauga County,AL,"Montgomery, AL"
2757,county,"Jefferson County;WV;Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County,WV,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
527,county,"Grady County;OK;Oklahoma City, OK",Grady County,OK,"Oklahoma City, OK"
1024,county,"Fulton County;NY;Gloversville, NY",Fulton County,NY,"Gloversville, NY"
2215,county,"Columbia County;OR;Portland-Vancouver-Hillsboro, OR-WA",Columbia County,OR,"Portland-Vancouver-Hillsboro, OR-WA"
3222,county,"Saint Charles Parish;LA;New Orleans-Metairie, LA",Saint Charles Parish,LA,"New Orleans-Metairie, LA"
2219,county,Columbus County;NC;nan,Columbus County,NC,
798,county,Wayne County;PA;nan,Wayne County,PA,
2060,county,"Venango County;PA;Oil City, PA",Venango County,PA,"Oil City, PA"
2551,county,Somerset County;ME;nan,Somerset County,ME,
1038,county,"Gibson County;TN;Jackson, TN",Gibson County,TN,"Jackson, TN"
998,county,Duplin County;NC;nan,Duplin County,NC,
1944,county,Newaygo County;MI;nan,Newaygo County,MI,
2687,county,"Edgecombe County;NC;Rocky Mount, NC",Edgecombe County,NC,"Rocky Mount, NC"
2979,county,"Montgomery County;NY;Amsterdam, NY",Montgomery County,NY,"Amsterdam, NY"
1743,county,"Halifax County;NC;Roanoke Rapids, NC",Halifax County,NC,"Roanoke Rapids, NC"
1851,county,"Laurens County;GA;Dublin, GA",Laurens County,GA,"Dublin, GA"
612,county,"Logan County;OK;Oklahoma City, OK",Logan County,OK,"Oklahoma City, OK"
748,county,"Tioga County;NY;Binghamton, NY",Tioga County,NY,"Binghamton, NY"
1853,county,Le Flore County;OK;nan,Le Flore County,OK,
2907,county,"Crittenden County;AR;Memphis, TN-MS-AR",Crittenden County,AR,"Memphis, TN-MS-AR"
922,county,"Carter County;OK;Ardmore, OK",Carter County,OK,"Ardmore, OK"
2287,county,"Franklin County;NY;Malone, NY",Franklin County,NY,"Malone, NY"
1536,county,Bedford County;PA;nan,Bedford County,PA,
2186,county,Chenango County;NY;nan,Chenango County,NY,
2192,county,"Cherokee County;OK;Tahlequah, OK",Cherokee County,OK,"Tahlequah, OK"
2224,county,"Cortland County;NY;Cortland, NY",Cortland County,NY,"Cortland, NY"
2119,county,Allegany County;NY;nan,Allegany County,NY,
