region_id,region_type,region
395548,city,"Byram Township;NJ;New York-Newark-Jersey City, NY-NJ-PA;Sussex County"
5226,city,"Howey in the Hills;FL;Orlando-Kissimmee-Sanford, FL;Lake County"
52950,city,"Lewisport;KY;Owensboro, KY;Hancock County"
9363,city,"Woodburn;IN;Fort Wayne, IN;Allen County"
12084,city,"Jackson;SC;Augusta-Richmond County, GA-SC;Aiken County"
20772,city,"Tennille;GA;Dublin, GA;Washington County"
39509,city,"Loretto;TN;Lawrenceburg, TN;Lawrence County"
55909,city,"Greeleyville;SC;Sumter, SC;Williamsburg County"
36621,city,"Sandia Park;NM;Albuquerque, NM;Bernalillo County"
397577,city,"Sugar Creek;WI;Whitewater, WI;Walworth County"
422885,neigh,"Sylvan Heights West;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
12561,city,"Margate City;NJ;Atlantic City-Hammonton, NJ;Atlantic County"
10139,city,"Anna;OH;Sidney, OH;Shelby County"
40799,city,"Seagrove;NC;Greensboro-High Point, NC;Randolph County"
25923,city,"Mission Hills;KS;Kansas City, MO-KS;Johnson County"
50439,city,"Edgartown;MA;Vineyard Haven, MA;Dukes County"
762739,neigh,"Greenfield Gardens;WI;Milwaukee-Waukesha, WI;West Allis;Milwaukee County"
10939,city,"Cool;CA;Sacramento-Roseville-Folsom, CA;El Dorado County"
34034,city,"Somerset;OH;Columbus, OH;Perry County"
29533,city,"Runnells;IA;Des Moines-West Des Moines, IA;Polk County"
9710,city,"Lee;NH;Boston-Cambridge-Newton, MA-NH;Strafford County"
3998,city,"Caseyville;IL;St. Louis, MO-IL;Saint Clair County"
42917,city,"Olathe;CO;Montrose, CO;Montrose County"
54394,city,"Sheridan;MI;Grand Rapids-Kentwood, MI;Montcalm County"
416295,neigh,"Windhaven Shores;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
398811,city,"Manchester;VT;Bennington, VT;Bennington County"
14630,city,"Whitesburg;TN;Morristown, TN;Hamblen County"
269920,neigh,"Tuscany-Canterbury;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
3531,city,"Banks;OR;Portland-Vancouver-Hillsboro, OR-WA;Washington County"
32998,city,"Mountain Lakes;NJ;New York-Newark-Jersey City, NY-NJ-PA;Morris County"
26515,city,"Pinetops;NC;Rocky Mount, NC;Edgecombe County"
36572,city,"Fulton;KY;Mayfield, KY;Fulton County"
45446,city,"Glassport;PA;Pittsburgh, PA;Allegheny County"
18258,city,"Gatlinburg;TN;Sevierville, TN;Sevier County"
40481,city,"Quitman;AR;Little Rock-North Little Rock-Conway, AR;Cleburne County"
16075,city,"Terra Alta;WV;Morgantown, WV;Preston County"
37002,city,"Cass Lake;MN;Brainerd, MN;Cass County"
7818,city,"Wellsville;KS;Ottawa, KS;Franklin County"
41246,city,Tishomingo;OK;nan;Johnston County
274459,neigh,McCreless Meadows; TX; San Antonio-New Braunfels; Bexar County; San Antonio
38844,city,"Hainesville;IL;Chicago-Naperville-Elgin, IL-IN-WI;Lake County"
24608,city,"Esparto;CA;Sacramento-Roseville-Folsom, CA;Yolo County"
32466,city,"Lebanon Junction;KY;Louisville/Jefferson County, KY-IN;Bullitt County"
14983,city,"Brownsville;KY;Bowling Green, KY;Edmonson County"
6889,city,"Saint Jacob;IL;St. Louis, MO-IL;Madison County"
763636,neigh,"The Village/Rio/Armstrong;GA;Savannah, GA;Savannah;Chatham County"
15428,city,"Folkston;GA;St. Marys, GA;Camden County"
24449,city,"Dundee;OR;Portland-Vancouver-Hillsboro, OR-WA;Yamhill County"
269813,neigh,"Franklin Square;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
276584,neigh,"Springfield;OH;Dayton-Kettering, OH;Dayton;Montgomery County"
256913,neigh,"Maplewood;OK;Tulsa, OK;Tulsa;Tulsa County"
394631,metro,"Gillette, WY"
30177,neigh,"Aloha;OR;Portland-Vancouver-Hillsboro, OR-WA;Beaverton;Washington County"
114074,neigh,"Cambrian Park;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
775705,neigh,"Laguna Altura;CA;Los Angeles-Long Beach-Anaheim, CA;Irvine;Orange County"
270767,neigh,"The Strip;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County"
40629,neigh,"Romoland;CA;Riverside-San Bernardino-Ontario, CA;Menifee;Riverside County"
761601,neigh,"Pinckeny;KS;Lawrence, KS;Lawrence;Douglas County"
274404,neigh,"Malone;NE;Lincoln, NE;Lincoln;Lancaster County"
274056,neigh,"Hoover;CA;Fresno, CA;Fresno;Fresno County"
762570,neigh,"Downtown;WI;Appleton, WI;Appleton;Outagamie County"
33185,city,"Northvale;NJ;New York-Newark-Jersey City, NY-NJ-PA;Bergen County"
399259,city,Derby;VT;nan;Orleans County
132439,neigh,"Vandiver Heights;GA;Atlanta-Sandy Springs-Alpharetta, GA;Marietta;Cobb County"
203996,neigh,"University Heights;KS;Lawrence, KS;Lawrence;Douglas County"
271830,neigh,"Castlewood;WA;Olympia-Lacey-Tumwater, WA;Olympia;Thurston County"
271816,neigh,"Briarwood;WA;Olympia-Lacey-Tumwater, WA;Olympia;Thurston County"
132213,neigh,"The Plains;GA;Atlanta-Sandy Springs-Alpharetta, GA;Marietta;Cobb County"
270262,neigh,"The Gate District;MO;St. Louis, MO-IL;Saint Louis;Saint Louis City"
395136,metro,"Sturgis, MI"
395044,metro,"Rutland, VT"
394591,metro,"Fergus Falls, MN"
31051,city,"Cornville;AZ;Prescott Valley-Prescott, AZ;Yavapai County"
6922,city,"San Juan Bautista;CA;San Jose-Sunnyvale-Santa Clara, CA;San Benito County"
273732,neigh,"Fisk - Meharry;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
11079,city,"Dellwood;MO;St. Louis, MO-IL;Saint Louis County"
3953,city,"Canaan;CT;Torrington, CT;Litchfield County"
28445,city,"East Petersburg;PA;Lancaster, PA;Lancaster County"
52178,city,"Garwood;NJ;New York-Newark-Jersey City, NY-NJ-PA;Union County"
23676,city,"Benton;TN;Cleveland, TN;Polk County"
275605,neigh,"Summerfield;IN;Fort Wayne, IN;Fort Wayne;Allen County"
11665,city,Granby;CO;nan;Grand County
15959,city,"Sanibel;FL;Cape Coral-Fort Myers, FL;Lee County"
273770,neigh,"Four Corners;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
20203,city,"Robesonia;PA;Reading, PA;Berks County"
38194,city,"Dexter;NY;Watertown-Fort Drum, NY;Jefferson County"
343389,neigh,"North Sherwood Terrace and Silver Maples;IN;Fort Wayne, IN;Fort Wayne;Allen County"
226803,city,"Georgetown;TN;Cleveland, TN;Meigs County"
8569,city,"Hubbardston;MA;Worcester, MA-CT;Worcester County"
763870,neigh,"Bergen Square;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Camden;Camden County"
20403,city,"Seaside;OR;Astoria, OR;Clatsop County"
32396,city,"Lake Panasoffkee;FL;The Villages, FL;Sumter County"
264016,neigh,"Hillside;CA;San Francisco-Oakland-Berkeley, CA;Albany;Alameda County"
40696,city,Saint Helen;MI;nan;Roscommon County
6675,city,"Rainsville;AL;Fort Payne, AL;De Kalb County"
15430,city,"Fordyce;AR;Camden, AR;Dallas County"
43776,city,"Wood Village;OR;Portland-Vancouver-Hillsboro, OR-WA;Multnomah County"
41600,city,"Webberville;MI;Lansing-East Lansing, MI;Ingham County"
11482,city,"Fort Ashby;WV;Cumberland, MD-WV;Mineral County"
29746,city,"Belleair;FL;Tampa-St. Petersburg-Clearwater, FL;Pinellas County"
5200,city,"Homer;MI;Battle Creek, MI;Calhoun County"
32145,city,"Indian River Shores;FL;Sebastian-Vero Beach, FL;Indian River County"
34252,city,"Terra Bella;CA;Visalia, CA;Tulare County"
46858,city,"Ochlocknee;GA;Thomasville, GA;Thomas County"
49882,city,"Strasburg;CO;Denver-Aurora-Lakewood, CO;Adams County"
763791,neigh,"Beard;CA;Napa, CA;Napa;Napa County"
30924,city,Clay City;KY;nan;Powell County
10814,city,"China Village;ME;Augusta-Waterville, ME;Kennebec County"
31630,city,"Fowler;IN;Lafayette-West Lafayette, IN;Benton County"
43944,city,"Aromas;CA;Salinas, CA;Monterey County"
40980,city,"South Lebanon;OH;Cincinnati, OH-KY-IN;Warren County"
32711,city,"Marmora;NJ;Ocean City, NJ;Cape May County"
127287,city,"Bonanza;GA;Atlanta-Sandy Springs-Alpharetta, GA;Clayton County"
11013,city,Culver;OR;nan;Jefferson County
3513,city,"Baldwin;MD;Baltimore-Columbia-Towson, MD;Baltimore County"
28359,city,"Beaverdam;VA;Richmond, VA;Hanover County"
764057,neigh,"Spring Willow Creek;TX;Austin-Round Rock-Georgetown, TX;Pflugerville;Travis County"
17117,city,"Boonton Township;NJ;New York-Newark-Jersey City, NY-NJ-PA;Morris County"
45759,city,Hinckley;MN;nan;Pine County
268793,neigh,"South Green;CT;Hartford-East Hartford-Middletown, CT;Hartford;Hartford County"
29522,city,"Tremont;IL;Peoria, IL;Tazewell County"
4247,city,Crested Butte;CO;nan;Gunnison County
57344,city,"Beloit;OH;Youngstown-Warren-Boardman, OH-PA;Mahoning County"
13704,city,"Sandia;TX;Alice, TX;Live Oak County"
7385,city,"Telford;TN;Johnson City, TN;Washington County"
273284,neigh,"Clifton;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County"
22810,city,"Townville;SC;Greenville-Anderson, SC;Anderson County"
54350,city,"Seabeck;WA;Bremerton-Silverdale-Port Orchard, WA;Kitsap County"
35621,city,"Dewey;OK;Bartlesville, OK;Washington County"
33040,city,"Needles;CA;Riverside-San Bernardino-Ontario, CA;San Bernardino County"
55923,city,"Greenfield;TN;Martin, TN;Weakley County"
230684,city,"Woodlawn;TN;Clarksville, TN-KY;Montgomery County"
34813,city,"White Marsh;MD;Baltimore-Columbia-Towson, MD;Baltimore County"
15664,city,"Richmond;MN;St. Cloud, MN;Stearns County"
417837,neigh,"Community Fiesta;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
41468,city,"Vandalia;MO;Mexico, MO;Audrain County"
31954,city,"Harris;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Chisago County"
41942,city,"Delanson;NY;Albany-Schenectady-Troy, NY;Schenectady County"
10842,city,"Clarksville;OH;Wilmington, OH;Clinton County"
46156,city,Laporte;MN;nan;Hubbard County
343369,neigh,"Hamilton;IN;Fort Wayne, IN;Fort Wayne;Allen County"
30759,city,"Carlisle;OH;Cincinnati, OH-KY-IN;Warren County"
19789,city,Ossipee;NH;nan;Carroll County
270016,neigh,"LaSalle College Park;MI;Detroit-Warren-Dearborn, MI;Detroit;Wayne County"
40711,city,"Saint Paul;MO;St. Louis, MO-IL;Saint Charles County"
22346,city,"New Paris;OH;Greenville, OH;Preble County"
274998,neigh,"Pendleton Heights;MO;Kansas City, MO-KS;Kansas City;Jackson County"
51214,city,"Byesville;OH;Cambridge, OH;Guernsey County"
397391,city,"Ottawa;WI;Milwaukee-Waukesha, WI;Waukesha County"
271287,neigh,"Alta Vista;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
21494,city,"Blue Point;NY;New York-Newark-Jersey City, NY-NJ-PA;Suffolk County"
16515,city,"Nortonville;KY;Madisonville, KY;Hopkins County"
13284,city,Piggott;AR;nan;Clay County
397991,city,"Deerfield;WI;Madison, WI;Dane County"
30142,city,"Akron;PA;Lancaster, PA;Lancaster County"
21916,city,"Hope;IN;Columbus, IN;Bartholomew County"
48687,city,"Blue Grass;IA;Davenport-Moline-Rock Island, IA-IL;Scott County"
14615,city,"White Haven;PA;Scranton--Wilkes-Barre, PA;Luzerne County"
8513,city,"Hometown;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
201385,city,"Huber Ridge;OH;Columbus, OH;Franklin County"
9814,city,"Montrose;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Wright County"
269691,neigh,"City Park;LA;New Orleans-Metairie, LA;New Orleans;Orleans Parish"
270156,neigh,"Sheridan;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Minneapolis;Hennepin County"
763080,neigh,"North End;RI;Providence-Warwick, RI-MA;Newport;Newport County"
265383,neigh,"Sycamore;MO;Kansas City, MO-KS;Independence;Jackson County"
811183,neigh,"Brookfield;KS;Topeka, KS;Topeka;Shawnee County"
762826,neigh,"Heritage;CO;Denver-Aurora-Lakewood, CO;Littleton;Arapahoe County"
417795,neigh,"Summer Valley;CO;Denver-Aurora-Lakewood, CO;Aurora;Arapahoe County"
124244,neigh,"Eastern Shores;FL;Miami-Fort Lauderdale-Pompano Beach, FL;North Miami Beach;Miami-Dade County"
143518,neigh,"Poplar Grove;IN;Indianapolis-Carmel-Anderson, IN;Indianapolis;Marion County"
276427,neigh,"Loma Vista;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
270319,neigh,"North Hills;NC;Winston-Salem, NC;Winston-Salem;Forsyth County"
269101,neigh,"New Town;FL;Jacksonville, FL;Jacksonville;Duval County"
273955,neigh,"Hector Campbell;OR;Portland-Vancouver-Hillsboro, OR-WA;Milwaukie;Clackamas County"
271063,neigh,"Arnold Creek;OR;Portland-Vancouver-Hillsboro, OR-WA;Portland;Multnomah County"
269985,neigh,"Eight Mile Wyoming;MI;Detroit-Warren-Dearborn, MI;Detroit;Wayne County"
111534,neigh,"Breckenridge Manor;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
273580,neigh,"Eastgate;IN;Fort Wayne, IN;Fort Wayne;Allen County"
761822,neigh,"Weber Harlocke;IA;Iowa City, IA;Iowa City;Johnson County"
223174,neigh,"Sherwood Forest;CA;San Francisco-Oakland-Berkeley, CA;San Francisco;San Francisco County"
817437,neigh,"Silver Falls;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Miramar;Broward County"
269395,neigh,"Oakcliff;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County"
761834,neigh,"College Green;IA;Iowa City, IA;Iowa City;Johnson County"
803937,neigh,"College Hill;NC;Greensboro-High Point, NC;Greensboro;Guilford County"
762814,neigh,"Cordova Gardens;CA;Sacramento-Roseville-Folsom, CA;Rancho Cordova;Sacramento County"
269588,neigh,"Jefferson Park;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
111972,neigh,"Fountain of the Sun;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
276060,neigh,"Whitestone;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County"
46736,neigh,"Newbury Park;CA;Oxnard-Thousand Oaks-Ventura, CA;Thousand Oaks;Ventura County"
275369,neigh,"Shockoe Bottom;VA;Richmond, VA;Richmond;Richmond City"
403545,neigh,"Oak Forest - Garden Oaks;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County"
416275,neigh,"Hillview Estates;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
761344,neigh,"Crest Street;NC;Durham-Chapel Hill, NC;Durham;Durham County"
9741,city,Unadilla;GA;nan;Dooly County
761037,neigh,"Charles Jacobus Park;WI;Milwaukee-Waukesha, WI;Wauwatosa;Milwaukee County"
399285,city,Rutland;MI;nan;Barry County
7734,city,"Wadsworth;IL;Chicago-Naperville-Elgin, IL-IN-WI;Lake County"
17977,city,"Eminence;KY;Louisville/Jefferson County, KY-IN;Henry County"
623368,neigh,"Highbury Park;WA;Seattle-Tacoma-Bellevue, WA;Renton;King County"
761207,neigh,"First Ward;WV;Morgantown, WV;Morgantown;Monongalia County"
50270,city,"Bayside;WI;Milwaukee-Waukesha, WI;Milwaukee County"
38646,city,"Garden Valley;CA;Sacramento-Roseville-Folsom, CA;El Dorado County"
13695,city,"San Joaquin;CA;Fresno, CA;Fresno County"
29995,city,"Hudson;CO;Greeley, CO;Weld County"
43507,city,"Cecilia;KY;Elizabethtown-Fort Knox, KY;Hardin County"
37776,city,"Caryville;TN;Knoxville, TN;Campbell County"
43636,city,"East Dundee;IL;Chicago-Naperville-Elgin, IL-IN-WI;Kane County"
12948,city,"New London;NH;Concord, NH;Merrimack County"
36671,city,"Tolar;TX;Granbury, TX;Hood County"
56281,city,"Rolesville;NC;Raleigh-Cary, NC;Wake County"
13512,city,"Richmond;IL;Chicago-Naperville-Elgin, IL-IN-WI;McHenry County"
274831,neigh,"Oak Grove Estates;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
20758,city,"Taylorsville;GA;Atlanta-Sandy Springs-Alpharetta, GA;Bartow County"
19472,city,"Morris;AL;Birmingham-Hoover, AL;Jefferson County"
396870,city,"Riverton-Boulevard Park;WA;Seattle-Tacoma-Bellevue, WA;King County"
33841,city,"San Leon;TX;Houston-The Woodlands-Sugar Land, TX;Galveston County"
13365,city,"Port Byron;NY;Auburn, NY;Cayuga County"
6797,city,"Roberts;WI;Minneapolis-St. Paul-Bloomington, MN-WI;Saint Croix County"
7144,city,"South Deerfield;MA;Springfield, MA;Franklin County"
30739,city,"Capac;MI;Detroit-Warren-Dearborn, MI;Saint Clair County"
272997,neigh,"Bon Air;FL;Tampa-St. Petersburg-Clearwater, FL;Tampa;Hillsborough County"
28233,city,"Bradley Beach;NJ;New York-Newark-Jersey City, NY-NJ-PA;Monmouth County"
7017,city,"Severance;CO;Greeley, CO;Weld County"
16218,city,"West Peoria;IL;Peoria, IL;Peoria County"
9238,city,"Stone Park;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
20869,city,"Twin Lakes;WI;Chicago-Naperville-Elgin, IL-IN-WI;Kenosha County"
753729,neigh,"East Fairfields;LA;Baton Rouge, LA;Baton Rouge;East Baton Rouge Parish"
396986,city,"Tisbury;MA;Vineyard Haven, MA;Dukes County"
150423,city,"Westwood;KY;Huntington-Ashland, WV-KY-OH;Boyd County"
26560,city,Plymouth;CA;nan;Amador County
32850,city,"Midland;PA;Pittsburgh, PA;Beaver County"
173053,city,"Green Park;MO;St. Louis, MO-IL;Saint Louis County"
29261,city,"White City;UT;Salt Lake City, UT;Salt Lake County"
37142,city,"Andover;OH;Ashtabula, OH;Ashtabula County"
42640,city,"Myersville;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Frederick County"
16783,city,"Apache;OK;Lawton, OK;Caddo County"
6475,city,"Perrysville;OH;Ashland, OH;Ashland County"
42586,city,"Mackinaw;IL;Peoria, IL;Tazewell County"
47419,city,"Rock Hill;MO;St. Louis, MO-IL;Saint Louis County"
18948,city,"Lanexa;VA;Richmond, VA;New Kent County"
53293,city,"Micanopy;FL;Gainesville, FL;Alachua County"
19567,city,"New Athens;IL;St. Louis, MO-IL;Saint Clair County"
45556,city,"Greene;ME;Lewiston-Auburn, ME;Androscoggin County"
21132,city,"Waldport;OR;Newport, OR;Lincoln County"
39086,city,"Hustonville;KY;Danville, KY;Casey County"
397765,city,"Arundel;ME;Portland-South Portland, ME;York County"
18385,city,"Greenhills;OH;Cincinnati, OH-KY-IN;Hamilton County"
18126,city,"Florida;NY;Poughkeepsie-Newburgh-Middletown, NY;Orange County"
44271,city,"Bow;WA;Mount Vernon-Anacortes, WA;Skagit County"
25143,city,"Ho Ho Kus;NJ;New York-Newark-Jersey City, NY-NJ-PA;Bergen County"
52557,city,"Holton;MI;Muskegon, MI;Muskegon County"
40791,city,"Scotland Neck;NC;Roanoke Rapids, NC;Halifax County"
32971,city,"Mount Carmel;OH;Cincinnati, OH-KY-IN;Clermont County"
273625,neigh,"Elizabeth;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County"
806708,neigh,"New Mark;MO;Kansas City, MO-KS;Kansas City;Clay County"
738044,neigh,"Blanche Ely;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Pompano Beach;Broward County"
817406,neigh,"Miramar Park;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Miramar;Broward County"
271007,neigh,"Lane-Wooster;OH;Akron, OH;Akron;Summit County"
270011,neigh,"John Ball Park;MI;Grand Rapids-Kentwood, MI;Grand Rapids;Kent County"
763344,neigh,"Radio Section;NJ;New York-Newark-Jersey City, NY-NJ-PA;Metuchen;Middlesex County"
276268,neigh,"Colonialtown South;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
762318,neigh,"Kent Prairie;WA;Seattle-Tacoma-Bellevue, WA;Arlington;Snohomish County"
132238,neigh,"Thomasville Heights;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County"
276546,neigh,"Rose Hill;VA;Charlottesville, VA;Charlottesville;Charlottesville City"
417942,neigh,"Sunland Village East;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
275597,neigh,"Strawberry Hill;KS;Kansas City, MO-KS;Kansas City;Wyandotte County"
764148,neigh,"Montecito/Happy Valley;CA;San Francisco-Oakland-Berkeley, CA;San Rafael;Marin County"
275303,neigh,"Santa Cruz Southwest;AZ;Tucson, AZ;Tucson;Pima County"
342705,neigh,"Osuna Park;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
273142,neigh,"Carousel;CA;Riverside-San Bernardino-Ontario, CA;San Bernardino;San Bernardino County"
276432,neigh,"M.L. King Jr. Park;IA;Des Moines-West Des Moines, IA;Des Moines;Polk County"
826435,neigh,"Evergrene;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Palm Beach Gardens;Palm Beach County"
786406,neigh,"Sprecher East;WI;Madison, WI;Madison;Dane County"
417158,neigh,"North Kenwood;FL;Tampa-St. Petersburg-Clearwater, FL;Saint Petersburg;Pinellas County"
275009,neigh,"Hacienda;CA;San Francisco-Oakland-Berkeley, CA;Oakland;Alameda County"
814281,neigh,"Normandy Heights;TX;Tyler, TX;Tyler;Smith County"
274552,neigh,"Mission;CA;San Francisco-Oakland-Berkeley, CA;San Francisco;San Francisco County"
113736,neigh,"Berryessa;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
192065,neigh,"South Valley;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
276253,neigh,"Charleston Heights;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County"
274983,neigh,"Parkway Village-Oakhaven;TN;Memphis, TN-MS-AR;Memphis;Shelby County"
275475,neigh,"Southeast Pond;IN;South Bend-Mishawaka, IN-MI;South Bend;Saint Joseph County"
396209,neigh,"Summerlin South;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County"
273594,neigh,"Edenvale - Seven Trees;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
417203,neigh,"Gateway;FL;Tampa-St. Petersburg-Clearwater, FL;Saint Petersburg;Pinellas County"
213403,neigh,"Minooka;PA;Scranton--Wilkes-Barre, PA;Scranton;Lackawanna County"
116825,neigh,"Napa Abajo;CA;Napa, CA;Napa;Napa County"
274918,neigh,"Optimist Park SW;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
804330,neigh,"Plano Trails;TX;Dallas-Fort Worth-Arlington, TX;Plano;Collin County"
35525,neigh,"Essex Village;CT;Hartford-East Hartford-Middletown, CT;Essex;Middlesex County"
192889,neigh,"Whitney;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County"
343210,neigh,"Throggs Neck;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Bronx County"
138261,neigh,"Englewood;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
