,indicator_id,region_id,date,value,indicator,category,region_type,region
421351,ZABT,1837,6/30/2002,83770.53382,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421352,ZABT,1837,7/31/2002,84260.30274,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421353,ZABT,1837,8/31/2002,84809.08388,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421354,ZABT,1837,9/30/2002,85231.27703,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421355,ZABT,1837,10/31/2002,85617.01457,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421356,ZABT,1837,11/30/2002,85956.54079,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421357,ZABT,1837,12/31/2002,86364.97934,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421358,ZABT,1837,1/31/2003,86595.60314,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421359,ZABT,1837,2/28/2003,86820.04958,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421360,ZABT,1837,3/31/2003,86969.58434,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421361,ZABT,1837,4/30/2003,87212.72309,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421362,ZABT,1837,5/31/2003,87494.77362,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421363,ZABT,1837,6/30/2003,87863.4405,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421364,ZABT,1837,7/31/2003,88304.25423,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421365,ZABT,1837,8/31/2003,88852.80707,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421366,ZABT,1837,9/30/2003,89531.42445,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421367,ZABT,1837,10/31/2003,90335.64673,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421368,ZABT,1837,11/30/2003,90990.1946,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
421369,ZABT,1837,12/31/2003,91508.99088,ZHVI All Homes- Bottom Tier Time Series ($),Home values,county,"Kenosha County;WI;Chicago-Naperville-Elgin, IL-IN-WI"
